"COLUMN_NAME","COMMENTS"
"F0128_055N","累计-主力资金净流入"
"F0128_056N","累计-非主力资金流入"
"F0128_057N","累计-非主力资金流出"
"F0128_058N","累计-非主力资金净流入"
"F0128_059N","分钟-总资金流入"
"F0128_060N","分钟-总资金流出"
"F0128_061N","分钟-总资金净流入"
"F0128_062N","分钟-主力资金流入"
"F0128_063N","分钟-主力资金流出"
"F0128_064N","分钟-主力资金净流入"
"F0128_065N","分钟-非主力资金流入"
"F0128_001D","交易日"
"F0128_002V","交易时间"
"F0128_066N","分钟-非主力资金流出"
"F0128_067N","分钟-非主力资金净流入"
"F0128_068N","上涨成交额"
"F0128_069N","下跌成交额"
"F0128_070N","平盘成交额"
"F0128_071N","交易笔数-分钟"
"F0128_072N","交易笔数-累计"
"F0128_073N","分钟回报-等权计算"
"F0128_074N","累计回报-等权计算"
"F0128_075N","分钟回报-流通股本权重"
"F0128_076N","累计回报-流通股本权重"
"F0128_077N","分钟回报-自由流通股本权重"
"F0128_078N","累计回报-自由流通股本权重"
"F0128_079N","分钟回报-自由流通市值权重"
"F0128_080N","累计回报-自由流通市值权重"
"F0128_003V","预留"
"F0128_004V","预留"
"F0128_005V","指数ID"
"F0128_006N","分钟-资金流量"
"F0128_007N","分钟-资金流量(特大户)"
"F0128_008N","分钟-资金流量(大户)"
"F0128_009N","分钟-资金流量(散户)"
"F0128_010N","分钟-资金流量(游资)"
"F0128_011N","累计-资金流量"
"F0128_012N","累计-资金流量(特大户)"
"F0128_013N","累计-资金流量(大户)"
"F0128_014N","累计-资金流量(散户)"
"F0128_015N","累计-资金流量(游资)"
"F0128_016N","分钟-成交量"
"F0128_017N","分钟-成交量(特大户)"
"F0128_018N","分钟-成交量(大户)"
"F0128_019N","分钟-成交量(散户)"
"F0128_020N","累计-成交量"
"F0128_021N","累计-成交量(特大户)"
"F0128_022N","累计-成交量(大户)"
"F0128_023N","累计-成交量(散户)"
"F0128_024N","分钟-买价成交量"
"F0128_025N","分钟-卖价成交量"
"F0128_026N","分钟-中价成交量"
"F0128_027N","分钟-成交额"
"F0128_028N","累计-成交额"
"F0128_029N","跌停数量"
"F0128_030N","涨停数量"
"F0128_031N","分钟-收盘价"
"F0128_032N","分钟回报-流通市值权重"
"F0128_033N","累计回报-流通市值权重"
"F0128_034N","流通市值"
"F0128_035N","上涨家数"
"F0128_036N","下跌家数"
"F0128_037D","创建时间"
"F0128_038N","平盘家数"
"F0128_039N","上涨成交量"
"F0128_040N","下跌成交量"
"F0128_041N","平盘成交量"
"F0128_042N","流通股本"
"F0128_043N","总股本"
"F0128_044N","总市值"
"F0128_045N","成份股个数"
"OB_SEQ_ID","序列号"
"F0128_046N","累计-资金流量(中户)"
"F0128_047N","分钟-资金流量(中户)"
"F0128_048N","累计-成交量(中户)"
"F0128_049N","分钟-成交量(中户)"
"F0128_050N","累计-总资金流入"
"F0129_033N","累计回报-流通市值权重"
"F0129_034N","流通市值"
"F0129_035N","上涨家数"
"F0129_036N","下跌家数"
"F0129_037D","创建时间"
"F0129_038N","平盘家数"
"F0129_039N","上涨成交量"
"F0129_040N","下跌成交量"
"F0129_041N","平盘成交量"
"F0129_042N","流通股本"
"F0129_043N","总股本"
"F0129_044N","总市值"
"F0129_045N","成份股个数"
"OB_SEQ_ID","序列号"
"F0129_046N","累计-资金流量(中户)"
"F0129_047N","分钟-资金流量(中户)"
"F0129_048N","累计-成交量(中户)"
"F0129_067N","分钟-非主力资金净流入"
"F0129_068N","上涨成交额"
"F0129_069N","下跌成交额"
"F0129_070N","平盘成交额"
"F0129_071N","交易笔数-分钟"
"F0129_072N","交易笔数-累计"
"F0129_073N","分钟回报-等权计算"
"F0129_074N","累计回报-等权计算"
"F0129_075N","分钟回报-流通股本权重"
"F0129_076N","累计回报-流通股本权重"
"F0129_077N","分钟回报-自由流通股本权重"
"F0129_078N","累计回报-自由流通股本权重"
"F0129_079N","分钟回报-自由流通市值权重"
"F0129_080N","累计回报-自由流通市值权重"
"F0129_001D","交易日"
"F0129_002V","交易时间"
"F0129_003V","预留"
"F0129_004V","预留"
"F0129_005V","指数ID"
"F0129_006N","分钟-资金流量"
"F0129_007N","分钟-资金流量(特大户)"
"F0129_008N","分钟-资金流量(大户)"
"F0129_009N","分钟-资金流量(散户)"
"F0129_010N","分钟-资金流量(游资)"
"F0129_011N","累计-资金流量"
"F0129_012N","累计-资金流量(特大户)"
"F0129_013N","累计-资金流量(大户)"
"F0129_014N","累计-资金流量(散户)"
"F0129_015N","累计-资金流量(游资)"
"F0129_016N","分钟-成交量"
"F0129_017N","分钟-成交量(特大户)"
"F0129_018N","分钟-成交量(大户)"
"F0129_019N","分钟-成交量(散户)"
"F0129_020N","累计-成交量"
"F0129_021N","累计-成交量(特大户)"
"F0129_022N","累计-成交量(大户)"
"F0129_023N","累计-成交量(散户)"
"F0129_024N","分钟-买价成交量"
"F0129_025N","分钟-卖价成交量"
"F0129_026N","分钟-中价成交量"
"F0129_027N","分钟-成交额"
"F0129_028N","累计-成交额"
"F0129_029N","跌停数量"
"F0129_030N","涨停数量"
"F0129_031N","分钟-收盘价"
"F0129_049N","分钟-成交量(中户)"
"F0129_050N","累计-总资金流入"
"F0129_051N","累计-总资金流出"
"F0129_052N","累计-总资金净流入"
"F0129_053N","累计-主力资金流入"
"F0129_054N","累计-主力资金流出"
"F0129_055N","累计-主力资金净流入"
"F0129_056N","累计-非主力资金流入"
"F0129_057N","累计-非主力资金流出"
"F0129_058N","累计-非主力资金净流入"
"F0129_059N","分钟-总资金流入"
"F0129_060N","分钟-总资金流出"
"F0129_061N","分钟-总资金净流入"
"F0129_062N","分钟-主力资金流入"
"F0129_063N","分钟-主力资金流出"
"F0129_064N","分钟-主力资金净流入"
"F0129_065N","分钟-非主力资金流入"
"F0129_066N","分钟-非主力资金流出"
"F0129_032N","分钟回报-流通市值权重"
"F0130_061N","分钟-总资金净流入"
"F0130_062N","分钟-主力资金流入"
"F0130_063N","分钟-主力资金流出"
"F0130_064N","分钟-主力资金净流入"
"F0130_065N","分钟-非主力资金流入"
"F0130_066N","分钟-非主力资金流出"
"F0130_067N","分钟-非主力资金净流入"
"F0130_068N","上涨成交额"
"F0130_069N","下跌成交额"
"F0130_070N","平盘成交额"
"F0130_071N","交易笔数-分钟"
"F0130_072N","交易笔数-累计"
"F0130_073N","分钟回报-等权计算"
"F0130_074N","累计回报-等权计算"
"F0130_075N","分钟回报-流通股本权重"
"F0130_076N","累计回报-流通股本权重"
"F0130_077N","分钟回报-自由流通股本权重"
"F0130_015N","累计-资金流量(游资)"
"F0130_016N","分钟-成交量"
"F0130_017N","分钟-成交量(特大户)"
"F0130_018N","分钟-成交量(大户)"
"F0130_019N","分钟-成交量(散户)"
"F0130_020N","累计-成交量"
"F0130_021N","累计-成交量(特大户)"
"F0130_022N","累计-成交量(大户)"
"F0130_023N","累计-成交量(散户)"
"F0130_024N","分钟-买价成交量"
"F0130_025N","分钟-卖价成交量"
"F0130_026N","分钟-中价成交量"
"F0130_027N","分钟-成交额"
"F0130_028N","累计-成交额"
"F0130_029N","跌停数量"
"F0130_030N","涨停数量"
"F0130_031N","分钟-收盘价"
"F0130_032N","分钟回报-流通市值权重"
"F0130_078N","累计回报-自由流通股本权重"
"F0130_079N","分钟回报-自由流通市值权重"
"F0130_080N","累计回报-自由流通市值权重"
"F0130_001D","交易日"
"F0130_002V","交易时间"
"F0130_003V","预留"
"F0130_004V","预留"
"F0130_005V","指数ID"
"F0130_006N","分钟-资金流量"
"F0130_007N","分钟-资金流量(特大户)"
"F0130_008N","分钟-资金流量(大户)"
"F0130_009N","分钟-资金流量(散户)"
"F0130_010N","分钟-资金流量(游资)"
"F0130_011N","累计-资金流量"
"F0130_012N","累计-资金流量(特大户)"
"F0130_013N","累计-资金流量(大户)"
"F0130_014N","累计-资金流量(散户)"
"F0130_033N","累计回报-流通市值权重"
"F0130_034N","流通市值"
"F0130_035N","上涨家数"
"F0130_036N","下跌家数"
"F0130_037D","创建时间"
"F0130_038N","平盘家数"
"F0130_039N","上涨成交量"
"F0130_040N","下跌成交量"
"F0130_041N","平盘成交量"
"F0130_042N","流通股本"
"F0130_043N","总股本"
"F0130_044N","总市值"
"F0130_045N","成份股个数"
"OB_SEQ_ID","序列号"
"F0130_046N","累计-资金流量(中户)"
"F0130_047N","分钟-资金流量(中户)"
"F0130_048N","累计-成交量(中户)"
"F0130_049N","分钟-成交量(中户)"
"F0130_050N","累计-总资金流入"
"F0130_051N","累计-总资金流出"
"F0130_052N","累计-总资金净流入"
"F0130_053N","累计-主力资金流入"
"F0130_054N","累计-主力资金流出"
"F0130_055N","累计-主力资金净流入"
"F0130_056N","累计-非主力资金流入"
"F0130_057N","累计-非主力资金流出"
"F0130_058N","累计-非主力资金净流入"
"F0130_059N","分钟-总资金流入"
"F0130_060N","分钟-总资金流出"
"F0131_001D","交易日"
"F0131_002V","交易时间"
"F0131_003V","交易场所(深主板，深中小板，深创业板，上海主板)"
"F0131_004V","证券类别"
"F0131_005V","证券代码"
"F0131_006N","分钟-开票"
"F0131_007N","分钟-收盘"
"F0131_008N","累计-成交额"
"F0131_009N","累计-成交量"
"F0131_010N","分钟-最高成交价"
"F0131_011N","分钟-最低成交价"
"F0131_013N","分钟-叫买揭示1"
"F0131_014N","分钟-叫卖揭示1"
"F0131_015N","累计-市盈率1"
"F0131_016N","累计-升跌1"
"F0131_017N","累计-涨跌幅"
"F0131_018N","分钟-成交量加权平均价"
"F0131_019N","累计-成交量加权平均价"
"F0131_020N","分钟-VWAP标准差"
"F0131_021N","分钟-成交量"
"F0131_022N","分钟-成交额"
"F0131_023N","分钟-买价成交量"
"F0131_024N","分钟-卖价成交量"
"F0131_025N","分钟-中价成交量"
"F0131_026N","分钟-交易笔数"
"F0131_027N","分钟-平均交易量"
"F0131_028N","累计-资金流量"
"F0131_029N","累计-资金流量(特大户)"
"F0131_030N","累计-资金流量(大户)"
"F0131_031N","累计-资金流量(散户)"
"F0131_032N","累计-资金流量(游资)"
"F0131_033N","累计-成交量(特大户)"
"F0131_034N","累计-成交量(大户)"
"F0131_035N","累计-成交量(散户)"
"F0131_036N","累计-资金流量相对值"
"F0131_037N","VWAP回报"
"F0131_038D","创建时间"
"F0131_039V","停复牌标志(T停牌，N正常)"
"F0131_040N","基金份额参考净值"
"F0131_041N","分钟-资金流量"
"F0131_042N","分钟-资金流量(特大户)"
"F0131_043N","分钟-资金流量(大户)"
"F0131_044N","分钟-资金流量(散户)"
"F0131_045N","分钟-资金流量(游资)"
"F0131_046N","分钟-成交量(特大户)"
"F0131_047N","分钟-成交量(大户)"
"F0131_048N","分钟-成交量(散户)"
"F0131_049N","当天-最高价"
"F0131_050N","当天-最低价"
"F0131_051N","当天-开盘价"
"F0131_052N","隐含波动率"
"F0131_053N","分钟内回报"
"F0131_054N","累计-交易笔数"
"F0131_055N","累计-资金流量(中户)"
"F0131_056N","分钟-资金流量(中户)"
"OB_SEQ_ID","序列号"
"F0131_057N","累计-成交量(中户)"
"F0131_058N","分钟-成交量(中户)"
"F0131_059N","委买卖比"
"F0131_060N","累计-总资金流入"
"F0131_061N","累计-总资金流出"
"F0131_062N","累计-总资金净流入"
"F0131_063N","累计-主力资金流入"
"F0131_064N","累计-主力资金流出"
"F0131_065N","累计-主力资金净流入"
"F0131_066N","累计-非主力资金流入"
"F0131_067N","累计-非主力资金流出"
"F0131_068N","累计-非主力资金净流入"
"F0131_069N","分钟-总资金流入"
"F0131_070N","分钟-总资金流出"
"F0131_071N","分钟-总资金净流入"
"F0131_072N","分钟-主力资金流入"
"F0131_073N","分钟-主力资金流出"
"F0131_074N","分钟-主力资金净流入"
"F0131_075N","分钟-非主力资金流入"
"F0131_076N","分钟-非主力资金流出"
"F0131_077N","分钟-非主力资金净流入"
"F0131_078N","预留"
"F0131_079N","预留"
"F0131_080N","预留"
"F0132_050N","当天-最低价"
"F0132_051N","当天-开盘价"
"F0132_052N","隐含波动率"
"F0132_053N","分钟内回报"
"F0132_054N","累计-交易笔数"
"F0132_055N","累计-资金流量(中户)"
"F0132_056N","分钟-资金流量(中户)"
"OB_SEQ_ID","序列号"
"F0132_057N","累计-成交量(中户)"
"F0132_058N","分钟-成交量(中户)"
"F0132_059N","委买卖比"
"F0132_060N","累计-总资金流入"
"F0132_061N","累计-总资金流出"
"F0132_062N","累计-总资金净流入"
"F0132_063N","累计-主力资金流入"
"F0132_064N","累计-主力资金流出"
"F0132_065N","累计-主力资金净流入"
"F0132_066N","累计-非主力资金流入"
"F0132_067N","累计-非主力资金流出"
"F0132_068N","累计-非主力资金净流入"
"F0132_069N","分钟-总资金流入"
"F0132_070N","分钟-总资金流出"
"F0132_071N","分钟-总资金净流入"
"F0132_072N","分钟-主力资金流入"
"F0132_073N","分钟-主力资金流出"
"F0132_074N","分钟-主力资金净流入"
"F0132_075N","分钟-非主力资金流入"
"F0132_076N","分钟-非主力资金流出"
"F0132_077N","分钟-非主力资金净流入"
"F0132_078N","预留"
"F0132_079N","预留"
"F0132_080N","预留"
"F0132_001D","交易日"
"F0132_002V","交易时间"
"F0132_003V","交易场所(深主板，深中小板，深创业板，上海主板)"
"F0132_004V","证券类别"
"F0132_005V","证券代码"
"F0132_006N","分钟-开票"
"F0132_007N","分钟-收盘"
"F0132_008N","累计-成交额"
"F0132_009N","累计-成交量"
"F0132_010N","分钟-最高成交价"
"F0132_011N","分钟-最低成交价"
"F0132_013N","分钟-叫买揭示1"
"F0132_014N","分钟-叫卖揭示1"
"F0132_015N","累计-市盈率1"
"F0132_016N","累计-升跌1"
"F0132_017N","累计-涨跌幅"
"F0132_018N","分钟-成交量加权平均价"
"F0132_019N","累计-成交量加权平均价"
"F0132_020N","分钟-VWAP标准差"
"F0132_021N","分钟-成交量"
"F0132_022N","分钟-成交额"
"F0132_023N","分钟-买价成交量"
"F0132_024N","分钟-卖价成交量"
"F0132_025N","分钟-中价成交量"
"F0132_026N","分钟-交易笔数"
"F0132_027N","分钟-平均交易量"
"F0132_028N","累计-资金流量"
"F0132_029N","累计-资金流量(特大户)"
"F0132_030N","累计-资金流量(大户)"
"F0132_031N","累计-资金流量(散户)"
"F0132_032N","累计-资金流量(游资)"
"F0132_033N","累计-成交量(特大户)"
"F0132_034N","累计-成交量(大户)"
"F0132_035N","累计-成交量(散户)"
"F0132_036N","累计-资金流量相对值"
"F0132_037N","VWAP回报"
"F0132_038D","创建时间"
"F0132_039V","停复牌标志(T停牌，N正常)"
"F0132_040N","基金份额参考净值"
"F0132_041N","分钟-资金流量"
"F0132_042N","分钟-资金流量(特大户)"
"F0132_043N","分钟-资金流量(大户)"
"F0132_044N","分钟-资金流量(散户)"
"F0132_045N","分钟-资金流量(游资)"
"F0132_046N","分钟-成交量(特大户)"
"F0132_047N","分钟-成交量(大户)"
"F0132_048N","分钟-成交量(散户)"
"F0132_049N","当天-最高价"
"F0133_034N","累计-成交量(大户)"
"F0133_035N","累计-成交量(散户)"
"F0133_036N","累计-资金流量相对值"
"F0133_037N","VWAP回报"
"F0133_038D","创建时间"
"F0133_039V","停复牌标志(T停牌，N正常)"
"F0133_040N","基金份额参考净值"
"F0133_041N","分钟-资金流量"
"F0133_042N","分钟-资金流量(特大户)"
"F0133_043N","分钟-资金流量(大户)"
"F0133_044N","分钟-资金流量(散户)"
"F0133_045N","分钟-资金流量(游资)"
"F0133_046N","分钟-成交量(特大户)"
"F0133_047N","分钟-成交量(大户)"
"F0133_048N","分钟-成交量(散户)"
"F0133_049N","当天-最高价"
"F0133_050N","当天-最低价"
"F0133_051N","当天-开盘价"
"F0133_052N","隐含波动率"
"F0133_053N","分钟内回报"
"F0133_054N","累计-交易笔数"
"F0133_055N","累计-资金流量(中户)"
"F0133_056N","分钟-资金流量(中户)"
"OB_SEQ_ID","序列号"
"F0133_057N","累计-成交量(中户)"
"F0133_058N","分钟-成交量(中户)"
"F0133_059N","委买卖比"
"F0133_060N","累计-总资金流入"
"F0133_061N","累计-总资金流出"
"F0133_062N","累计-总资金净流入"
"F0133_063N","累计-主力资金流入"
"F0133_064N","累计-主力资金流出"
"F0133_065N","累计-主力资金净流入"
"F0133_066N","累计-非主力资金流入"
"F0133_067N","累计-非主力资金流出"
"F0133_068N","累计-非主力资金净流入"
"F0133_069N","分钟-总资金流入"
"F0133_070N","分钟-总资金流出"
"F0133_071N","分钟-总资金净流入"
"F0133_072N","分钟-主力资金流入"
"F0133_073N","分钟-主力资金流出"
"F0133_074N","分钟-主力资金净流入"
"F0133_075N","分钟-非主力资金流入"
"F0133_076N","分钟-非主力资金流出"
"F0133_077N","分钟-非主力资金净流入"
"F0133_078N","预留"
"F0133_079N","预留"
"F0133_080N","预留"
"F0133_001D","交易日"
"F0133_002V","交易时间"
"F0133_003V","交易场所(深主板，深中小板，深创业板，上海主板)"
"F0133_004V","证券类别"
"F0133_005V","证券代码"
"F0133_006N","分钟-开票"
"F0133_007N","分钟-收盘"
"F0133_008N","累计-成交额"
"F0133_009N","累计-成交量"
"F0133_010N","分钟-最高成交价"
"F0133_011N","分钟-最低成交价"
"F0133_013N","分钟-叫买揭示1"
"F0133_014N","分钟-叫卖揭示1"
"F0133_015N","累计-市盈率1"
"F0133_016N","累计-升跌1"
